KEY_CODE,T000918001,T000918002,T000918003,T000918004,T000918005,T000918006,T000918007,T000918008,T000918009,T000918010,T000918011,T000918012,T000918013,T000918014,T000918015,T000918016,T000918017,T000918018,T000918019,T000918020,T000918021,T000918022,T000918023,T000918024,T000918025,T000918026,T000918027,T000918028,T000918029,T000918030,T000918031,T000918032,T000918033,T000918034,T000918035,T000918036,T000918037,T000918038,T000918039,T000918040
523521694,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
523521701,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2
523521702,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,4,1
523521712,3,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,18,16,0,0,16,2,0,0,0,0,0,0,0,0,0,0,0,0,2,16,2
523521721,3,0,0,0,0,3,0,0,1,1,1,0,0,0,0,0,0,0,0,30,0,0,0,0,30,0,0,2,28,0,0,0,0,0,0,0,0,0,27,3
523521722,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
523521723,4,0,0,0,0,4,0,0,1,0,0,0,1,0,2,0,0,0,0,31,0,0,0,0,31,0,0,10,0,0,0,2,0,19,0,0,0,0,21,10
523521724,4,3,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,21,16,0,4,12,5,0,0,0,0,0,0,0,0,0,0,0,0,5,18,3
523521742,4,0,0,0,0,4,0,0,0,1,0,0,1,0,0,1,0,0,1,25,0,0,0,0,25,0,0,0,10,0,0,2,0,0,1,0,0,12,1,12
523521744,21,1,0,1,0,20,0,0,0,7,0,1,1,0,1,6,4,0,0,176,5,0,5,0,171,0,0,0,53,0,1,3,0,4,23,87,0,0,29,147
523521751,7,3,0,3,0,4,0,0,0,0,0,1,0,0,1,1,1,0,0,41,26,0,26,0,15,0,0,0,0,0,2,0,0,2,4,7,0,0,24,10
523521753,8,1,0,1,0,7,0,0,1,1,0,0,0,2,1,1,1,0,0,26,2,0,2,0,24,0,0,5,5,0,0,0,7,5,1,1,0,0,16,10
523521754,4,1,0,1,0,3,0,0,0,0,0,0,0,1,1,0,1,0,0,36,2,0,2,0,34,0,0,0,0,0,0,0,12,14,0,8,0,0,11,25
523521761,6,0,0,0,0,6,0,0,0,1,0,0,0,2,1,0,1,0,1,234,0,0,0,0,234,0,0,0,19,0,0,0,23,101,0,89,0,2,62,172
523521762,10,0,0,0,0,10,0,0,0,4,0,0,0,1,4,0,0,0,1,226,0,0,0,0,226,0,0,0,159,0,0,0,17,48,0,0,0,2,85,141
523521763,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
523521764,6,1,0,1,0,5,0,1,0,2,0,1,0,0,0,0,1,0,0,63,8,0,8,0,55,0,1,0,15,0,10,0,0,0,0,29,0,0,15,48
523521771,11,0,0,0,0,11,0,0,0,2,0,0,1,3,0,0,3,2,0,297,0,0,0,0,297,0,0,0,37,0,0,29,19,0,0,166,46,0,86,211
523521772,24,5,0,2,3,19,0,0,1,8,0,1,0,5,3,0,1,0,0,875,350,0,14,336,525,0,0,64,326,0,1,0,55,47,0,32,0,0,517,357
523521773,30,6,0,4,2,24,0,0,0,10,0,2,2,2,2,0,1,0,5,231,18,0,10,8,213,0,0,0,85,0,11,4,27,3,0,3,0,80,120,111
523521774,18,4,0,3,1,14,0,0,0,5,0,1,0,2,2,1,1,0,2,237,87,0,14,73,150,0,0,0,48,0,1,0,72,15,1,5,0,8,131,106
523521781,46,7,0,3,4,38,0,1,0,12,1,4,2,8,6,0,3,0,1,865,228,0,9,219,626,0,6,0,100,4,130,255,49,42,0,38,0,2,584,281
523521782,5,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,12,0,0,0,0,0,0,0,6,6
523521783,5,1,0,0,1,4,0,0,0,0,0,0,0,2,0,0,0,0,2,16,4,0,0,4,12,0,0,0,0,0,0,0,7,0,0,0,0,5,7,9
523521784,2,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5,4,0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2
523521791,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,3,1
523521802,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
523521803,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
523521814,3,0,0,0,0,3,0,0,1,0,0,0,0,0,2,0,0,0,0,112,0,0,0,0,112,0,0,13,0,0,0,0,0,99,0,0,0,0,52,60
523521822,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
523521823,3,1,0,1,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,39,36,0,36,0,3,0,0,0,1,0,0,0,2,0,0,0,0,0,38,1
523521824,3,0,0,0,0,3,0,0,0,2,0,0,0,0,1,0,0,0,0,18,0,0,0,0,18,0,0,0,16,0,0,0,0,2,0,0,0,0,17,1
523521831,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
523521832,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,1,2
523521833,7,0,0,0,0,7,0,0,0,1,0,0,0,1,0,1,4,0,0,74,0,0,0,0,74,0,0,0,2,0,0,0,5,0,23,44,0,0,25,49
523521834,4,2,0,2,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,134,13,0,13,0,121,0,0,0,0,0,0,0,24,97,0,0,0,0,69,65
523521841,3,0,0,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,3,0,6,0,0,0,0,0,0,0,2,7
523521842,12,2,0,1,1,10,0,0,0,1,0,2,3,1,0,2,0,0,1,34,5,0,2,3,29,0,0,0,1,0,6,4,1,0,4,0,0,13,13,21
523521843,18,0,0,0,0,18,1,0,0,2,0,2,0,1,3,4,4,0,1,119,0,0,0,0,119,3,0,0,3,0,2,0,17,6,37,44,0,7,43,76
523521844,32,1,0,0,1,31,0,0,1,8,4,0,1,5,6,4,1,0,1,612,3,0,0,3,609,0,0,5,340,75,0,1,24,98,50,7,0,9,241,371
523521851,82,0,0,0,0,82,0,0,0,26,4,3,0,8,17,8,13,1,2,1315,0,0,0,0,1315,0,0,0,620,41,25,0,169,140,132,167,8,13,436,879
523521852,17,1,0,1,0,16,0,0,0,2,0,1,0,2,2,5,4,0,0,180,2,0,2,0,178,0,0,0,37,0,1,0,13,12,52,63,0,0,48,132
523521853,11,0,0,0,0,11,0,0,0,8,0,0,0,0,1,0,2,0,0,138,0,0,0,0,138,0,0,0,129,0,0,0,0,3,0,6,0,0,49,85
523521854,5,0,0,0,0,5,0,0,0,1,0,0,1,0,0,0,3,0,0,68,0,0,0,0,68,0,0,0,16,0,0,2,0,0,0,50,0,0,8,60
523521861,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1
523521862,6,0,0,0,0,6,0,0,0,2,0,2,0,1,0,0,1,0,0,61,0,0,0,0,61,0,0,0,16,0,21,0,17,0,0,7,0,0,33,28
523521863,13,1,0,0,1,12,0,0,1,5,0,0,0,2,2,1,1,0,0,367,98,0,0,98,269,0,0,89,58,0,0,0,63,24,2,33,0,0,154,213
523521864,27,13,0,1,12,14,1,0,3,4,0,0,0,1,1,1,1,0,2,726,317,0,3,314,409,25,0,110,79,0,0,0,36,4,53,40,0,62,463,263
523521871,11,3,0,2,1,8,0,0,0,5,0,0,1,0,0,0,1,0,1,87,25,0,8,17,62,0,0,0,50,0,0,2,0,0,0,8,0,2,68,19
523521872,4,0,0,0,0,4,0,0,1,0,0,1,0,0,0,2,0,0,0,6,0,0,0,0,6,0,0,1,0,0,2,0,0,0,3,0,0,0,2,4
523521873,5,1,0,1,0,4,0,0,0,2,1,0,0,1,0,0,0,0,0,128,65,0,65,0,63,0,0,0,6,11,0,0,46,0,0,0,0,0,84,44
523521881,10,1,0,1,0,9,0,0,0,5,0,0,0,0,1,0,2,0,1,41,11,0,11,0,30,0,0,0,17,0,0,0,0,1,0,11,0,1,23,18
523521882,2,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,57,0,0,0,0,57,0,0,0,0,0,0,0,22,35,0,0,0,0,16,41
523521883,8,1,0,0,1,7,0,0,0,2,0,0,0,1,0,0,2,1,1,537,3,0,0,3,534,0,0,0,12,0,0,0,13,0,0,491,4,14,140,397
523521884,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
523521891,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
523521894,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1
523521901,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1
523521902,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,2,2
523521904,3,1,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,29,1,0,1,0,28,0,0,25,0,0,3,0,0,0,0,0,0,0,26,3
523521911,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
523521913,3,1,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,6,3,0,3,0,3,0,0,0,1,0,0,0,0,0,0,0,0,2,4,2
523521914,2,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,72,0,0,0,0,72,0,0,0,0,0,0,0,8,64,0,0,0,0,34,38
523521921,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
523521931,4,1,0,1,0,3,0,1,0,1,0,0,0,0,0,1,0,0,0,28,7,0,7,0,21,0,1,0,12,0,0,0,0,0,8,0,0,0,17,11
523521933,5,0,0,0,0,5,0,0,0,0,0,0,1,0,0,2,1,0,1,885,0,0,0,0,885,0,0,0,0,0,0,1,0,0,873,9,0,2,607,278
523521934,3,1,0,1,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,28,1,0,1,0,27,0,0,0,0,0,0,0,18,0,9,0,0,0,12,16
523521941,9,1,0,1,0,8,0,0,0,3,0,0,2,1,1,0,0,0,1,23,7,0,7,0,16,0,0,0,6,0,0,4,3,2,0,0,0,1,12,8
523521942,62,1,0,0,1,61,0,0,0,31,0,2,1,6,9,3,6,1,2,856,18,0,0,18,838,0,0,0,327,0,8,3,295,73,28,87,6,11,294,562
523521943,5,1,0,1,0,4,0,0,0,1,0,0,1,0,0,1,0,0,1,19,2,0,2,0,17,0,0,0,1,0,0,2,0,0,1,0,0,13,3,3
523521944,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
523521951,28,4,0,4,0,24,0,1,0,7,0,2,1,5,3,0,2,0,3,205,19,0,19,0,186,0,6,0,65,0,6,1,72,19,0,11,0,6,89,116
523521952,3,1,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,25,5,0,5,0,20,0,0,0,20,0,0,0,0,0,0,0,0,0,8,17
523521953,8,0,0,0,0,8,0,0,1,1,0,1,0,1,0,0,4,0,0,147,0,0,0,0,147,0,0,49,5,0,2,0,4,0,0,87,0,0,53,94
523521954,5,0,0,0,0,5,0,0,0,1,1,1,1,0,0,1,0,0,0,57,0,0,0,0,57,0,0,0,15,6,4,2,0,0,30,0,0,0,12,45
523521961,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3
523521962,24,0,0,0,0,24,0,0,1,6,0,6,1,6,1,0,2,1,0,218,0,0,0,0,218,0,0,5,70,0,18,8,95,2,0,16,4,0,77,141
523521963,6,0,0,0,0,6,1,1,0,4,0,0,0,0,0,0,0,0,0,25,0,0,0,0,25,13,3,0,9,0,0,0,0,0,0,0,0,0,22,3
523521964,7,2,0,2,0,5,0,0,0,3,0,0,0,0,0,0,1,0,1,29,9,0,9,0,20,0,0,0,13,0,0,0,0,0,0,1,0,6,23,6
523521971,4,0,0,0,0,4,0,0,0,0,0,2,1,1,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,0,5,9,1,0,0,0,0,0,10,5
523521974,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,14,0,0,0,0,14,0,0,0,0,0,0,0,0,14,0,0,0,0,11,3
523521981,4,0,0,0,0,4,0,0,0,0,0,0,0,2,1,0,1,0,0,12,0,0,0,0,12,0,0,0,0,0,0,0,6,1,0,5,0,0,1,11
523521982,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,12,9,0,9,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,9,3
523521983,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,1,3
523521984,10,1,0,0,1,9,0,0,0,3,0,0,0,1,0,1,3,0,1,81,8,0,0,8,73,0,0,0,13,0,0,0,2,0,39,18,0,1,47,33
523521991,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,6,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,4,4,2
523521993,5,3,0,2,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,23,14,0,12,2,9,0,0,0,2,0,0,0,0,0,7,0,0,0,15,8
523521994,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,2,8
523522001,4,1,0,1,0,3,0,0,0,0,0,1,0,0,1,1,0,0,0,8,1,0,1,0,7,0,0,0,0,0,3,0,0,2,2,0,0,0,4,4
523522002,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
523522011,7,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,5,0,1,172,0,0,0,0,172,0,0,0,0,0,0,0,2,0,0,169,0,1,88,84
523522012,3,2,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5,4,0,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4
523522013,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,29,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,29,0,0,6,23
523522014,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
523522021,5,2,0,0,2,3,0,0,0,0,1,0,0,0,0,0,2,0,0,138,31,0,0,31,107,0,0,0,0,1,0,0,0,0,0,106,0,0,47,91
523522022,3,1,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,23,4,0,4,0,19,0,0,0,16,0,0,0,0,0,0,0,0,3,14,9
523522032,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,62,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,8
523522041,2,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,8,5,0,0,5,3,0,0,0,0,0,0,0,0,3,0,0,0,0,4,4
523522042,3,0,0,0,0,3,0,0,0,0,0,0,1,0,1,1,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,1,0,1,1,0,0,0,1,2
523522051,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,4,2
523522062,3,1,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,51,40,0,40,0,11,0,0,0,0,0,0,0,0,10,0,0,0,1,43,8
523522063,4,0,0,0,0,3,0,0,0,0,0,0,0,1,1,1,0,0,0,66,0,0,0,0,61,0,0,0,0,0,0,0,0,56,5,0,0,0,42,24
523522073,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
523522074,3,0,0,0,0,3,0,0,0,1,0,0,0,0,2,0,0,0,0,98,0,0,0,0,98,0,0,0,0,0,0,0,0,98,0,0,0,0,59,39
523522082,5,2,0,1,1,3,0,0,0,1,0,2,0,0,0,0,0,0,0,33,24,0,1,23,9,0,0,0,3,0,6,0,0,0,0,0,0,0,30,3
523522084,7,0,0,0,0,7,0,0,0,5,0,2,0,0,0,0,0,0,0,20,0,0,0,0,20,0,0,0,8,0,12,0,0,0,0,0,0,0,7,13
523522091,25,2,0,2,0,23,0,1,0,6,2,2,1,1,2,2,4,1,1,130,11,0,11,0,119,0,1,0,48,7,5,2,1,9,6,22,6,12,58,72
523522092,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0
523522093,20,2,0,1,1,18,0,0,0,6,0,0,2,0,4,3,2,0,1,135,4,0,3,1,131,0,0,0,46,0,0,3,0,13,48,12,0,9,41,94
523522094,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
523522102,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523522114,5,1,0,1,0,4,0,1,0,1,0,0,0,0,1,0,0,0,1,11,1,0,1,0,10,0,2,0,1,0,0,0,0,1,0,0,0,6,6,5
523522123,3,0,0,0,0,3,0,0,0,0,0,1,1,0,0,0,1,0,0,15,0,0,0,0,15,0,0,0,0,0,1,6,0,0,0,8,0,0,7,8
523522132,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,25,0,0,0,0,25,0,0,0,0,0,0,0,25,0,0,0,0,0,23,2
523522133,2,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,228,0,0,0,0,228,0,0,0,0,0,0,0,4,224,0,0,0,0,115,113
523522203,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1
523522212,5,0,0,0,0,5,0,0,2,1,0,0,1,0,1,0,0,0,0,17,0,0,0,0,17,0,0,10,2,0,0,2,0,3,0,0,0,0,10,7
523522221,2,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,4,0,0,2,0,0,0,3,3
523522243,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,2,3
523522284,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,142,0,0,0,0,142,0,0,0,0,0,0,0,0,142,0,0,0,0,78,64
523522303,4,3,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,171,117,0,3,114,54,0,0,54,0,0,0,0,0,0,0,0,0,0,157,14
523522311,3,1,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,43,4,0,0,4,39,39,0,0,0,0,0,0,0,0,0,0,0,0,41,2
523522392,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
523522394,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0
523522401,9,0,0,0,0,9,0,0,0,2,0,5,0,1,0,0,0,0,1,14,0,0,0,0,14,0,0,0,4,0,7,0,2,0,0,0,0,1,9,5
523522402,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,2,4
523522403,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,30,26,0,0,26,4,0,0,0,0,0,0,0,0,0,0,0,0,4,26,4
523522463,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,41,0,0,0,0,41,0,0,0,0,0,0,0,0,41,0,0,0,0,29,12
523522464,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
523522472,2,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7,2,0,0,2,5,0,0,0,5,0,0,0,0,0,0,0,0,0,6,1
523522484,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,2,2
523522502,2,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,60,0,0,0,0,60,0,0,0,0,0,0,0,17,43,0,0,0,0,37,23
523522504,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,3,2
523522543,7,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,6,0,0,108,0,0,0,0,108,0,0,0,0,0,0,0,17,0,0,91,0,0,34,74
523522564,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,14,2,0,0,2,12,0,0,0,0,0,0,0,0,0,0,12,0,0,3,11
523522584,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
523522593,5,3,0,3,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,9,5,0,5,0,4,0,0,0,0,0,0,2,0,0,0,0,0,2,5,4
523522594,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
523522642,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6,4,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2
523522661,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,0,17,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2
523522682,3,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,9,8,0,8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,4
523522684,3,0,0,0,0,3,0,0,0,1,0,0,1,0,0,1,0,0,0,26,0,0,0,0,26,0,0,0,24,0,0,1,0,0,1,0,0,0,11,15
523522691,12,1,0,1,0,11,0,1,0,1,0,1,1,0,3,2,2,0,0,82,32,0,32,0,50,0,2,0,22,0,2,1,0,6,12,5,0,0,52,30
523522692,11,2,0,2,0,9,0,0,0,4,0,0,1,1,0,1,1,0,1,100,6,0,6,0,94,0,0,0,64,0,0,1,5,0,2,20,0,2,39,61
523522693,4,1,0,1,0,3,0,0,1,1,0,0,0,0,0,0,1,0,0,135,18,0,18,0,117,0,0,68,10,0,0,0,0,0,0,39,0,0,56,79
523522694,9,2,0,0,2,7,0,0,0,0,0,0,0,1,2,0,1,0,3,378,26,0,0,26,352,0,0,0,0,0,0,0,16,11,0,316,0,9,94,276
523522711,2,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,87,0,0,0,0,87,0,0,0,0,0,0,0,21,66,0,0,0,0,48,39
523522741,3,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,11,3,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,10,1
523522743,5,1,0,0,1,4,0,0,0,1,0,1,0,1,0,0,0,0,1,17,4,0,0,4,13,0,0,0,1,0,1,0,5,0,0,0,0,6,8,9
523522774,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
523522781,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
523522782,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
523522783,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
523522784,10,3,0,1,2,6,0,0,0,1,0,0,2,0,1,1,1,0,0,65,10,0,6,4,47,0,0,0,3,0,0,4,0,2,33,5,0,0,24,41
523522791,6,3,0,2,1,3,0,0,0,0,0,0,0,0,0,0,1,0,2,15,8,0,6,2,7,0,0,0,0,0,0,0,0,0,0,2,0,5,9,6
523522792,5,2,0,1,1,3,0,0,0,1,0,0,0,0,0,2,0,0,0,19,16,0,14,2,3,0,0,0,1,0,0,0,0,0,2,0,0,0,14,5
523522793,20,0,0,0,0,20,0,0,0,3,0,0,2,2,2,6,3,1,1,190,0,0,0,0,190,0,0,0,45,0,0,3,5,2,73,36,19,7,61,129
523522794,23,0,0,0,0,23,0,2,0,5,2,1,1,2,2,3,4,0,1,182,0,0,0,0,182,0,10,0,34,11,3,2,4,6,31,79,0,2,69,113
523522823,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
523522841,8,3,0,1,2,5,0,0,0,0,0,0,1,0,1,0,3,0,0,103,9,0,2,7,94,0,0,0,0,0,0,2,0,1,0,91,0,0,32,71
523522842,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
523522843,2,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,7,0,0,0,0,7,0,0,0,5,0,0,0,0,2,0,0,0,0,5,2
523522844,8,0,0,0,0,8,0,0,0,2,0,0,2,0,1,0,0,2,1,89,0,0,0,0,89,0,0,0,7,0,0,8,0,40,0,0,18,16,48,41
523522864,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,122,0,0,0,0,122,0,0,0,0,0,0,0,0,122,0,0,0,0,56,66
