KEY_CODE,T000918001,T000918002,T000918003,T000918004,T000918005,T000918006,T000918007,T000918008,T000918009,T000918010,T000918011,T000918012,T000918013,T000918014,T000918015,T000918016,T000918017,T000918018,T000918019,T000918020,T000918021,T000918022,T000918023,T000918024,T000918025,T000918026,T000918027,T000918028,T000918029,T000918030,T000918031,T000918032,T000918033,T000918034,T000918035,T000918036,T000918037,T000918038,T000918039,T000918040
513556932,75,3,0,1,2,72,0,0,0,13,1,4,2,14,3,3,19,0,13,779,22,0,13,9,757,0,0,0,109,3,14,9,153,6,19,336,0,108,326,370
513556933,9,1,0,1,0,8,0,0,0,4,0,0,1,1,0,0,0,0,2,335,3,0,3,0,332,0,0,0,304,0,0,2,2,0,0,0,0,24,232,103
513556934,27,2,0,1,1,25,0,0,2,9,0,0,1,4,2,0,7,0,0,587,18,0,10,8,569,0,0,57,145,0,0,5,78,12,0,272,0,0,252,335
513556941,16,7,0,3,4,9,0,0,0,2,0,0,0,2,0,0,0,0,5,48,26,0,8,18,22,0,0,0,4,0,0,0,5,0,0,0,0,13,28,20
513556942,3,2,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,14,13,0,13,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,10,4
513556943,13,4,0,0,4,9,0,0,0,4,0,1,0,2,0,0,1,0,1,93,12,0,0,12,81,0,0,0,33,0,2,0,17,0,0,26,0,3,27,66
513556944,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
513556951,11,5,0,1,4,6,0,0,0,4,0,0,0,0,0,1,0,0,1,68,46,0,5,41,22,0,0,0,19,0,0,0,0,0,1,0,0,2,26,42
513556952,7,0,0,0,0,7,0,0,0,1,0,0,0,0,1,0,4,0,1,106,0,0,0,0,106,0,0,0,3,0,0,0,0,22,0,80,0,1,37,69
513556953,9,4,0,0,4,5,0,0,0,1,0,0,0,0,0,0,1,0,3,62,15,0,0,15,47,0,0,0,1,0,0,0,0,0,0,2,0,44,35,27
513556961,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513556962,8,3,0,2,1,5,0,0,1,2,0,0,0,0,0,0,0,0,2,56,15,0,12,3,41,0,0,20,16,0,0,0,0,0,0,0,0,5,46,10
513556963,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4
513556964,9,2,0,1,1,7,0,0,0,3,0,0,0,0,0,0,3,0,1,100,8,0,6,2,92,0,0,0,17,0,0,0,0,0,0,74,0,1,27,73
513556971,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,39,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,31,0,0,13,26
513556972,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
513556973,21,12,0,4,8,9,0,0,1,1,0,0,0,0,0,2,3,0,2,120,99,0,16,83,21,0,0,4,1,0,0,0,0,0,3,10,0,3,86,34
513556974,13,7,0,1,6,6,0,1,1,0,0,0,0,0,3,1,0,0,0,102,75,0,1,74,27,0,2,17,0,0,0,0,0,7,1,0,0,0,75,27
513556981,12,7,0,2,5,5,0,0,0,3,0,1,0,0,0,0,0,0,1,27,17,0,5,12,10,0,0,0,5,0,1,0,0,0,0,0,0,4,18,9
513556982,3,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15,13,0,3,10,2,0,0,0,0,0,0,0,0,0,0,0,0,2,12,3
513556983,16,6,0,4,2,10,0,0,0,3,0,0,0,0,2,0,0,1,4,145,33,0,23,10,112,0,0,0,22,0,0,0,0,2,0,0,4,84,101,44
513556991,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,1,3,1
513556994,4,2,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,1,5,2,0,0,2,3,0,0,0,0,0,0,0,1,0,0,0,0,2,3,2
513557002,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
513557021,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
513557031,6,2,0,2,0,4,0,0,0,2,0,0,0,0,1,0,1,0,0,120,11,0,11,0,109,0,0,0,3,0,0,0,0,1,0,105,0,0,35,85
513557032,8,2,0,1,1,6,0,0,0,4,0,0,0,0,0,0,1,1,0,17,3,0,1,2,14,0,0,0,6,0,0,0,0,0,0,3,5,0,7,10
513557034,6,3,0,1,2,3,0,0,0,1,0,0,0,0,0,0,0,0,2,11,6,0,2,4,5,0,0,0,1,0,0,0,0,0,0,0,0,4,10,1
513557041,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,1,2
513557042,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
513557044,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1
513557053,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,5,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,2,1,1
513557054,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
513557064,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
513557084,8,2,0,2,0,6,0,0,0,1,0,1,0,1,0,0,1,1,1,25,10,0,10,0,15,0,0,0,1,0,1,0,2,0,0,4,3,4,16,9
513557093,8,3,0,0,3,5,0,0,0,0,0,0,1,0,0,0,1,1,2,42,20,0,0,20,22,0,0,0,0,0,0,3,0,0,0,4,9,6,29,13
513557094,3,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,25,2,0,2,0,23,0,0,0,0,0,0,0,0,0,0,0,0,23,14,11
513557102,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
513557142,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
513557153,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
513557162,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
513557182,3,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,14,0,0,0,0,9,0,0,0,4,0,0,5,0,0,0,0,0,0,10,4
513557244,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0
513557251,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
513557283,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
513557303,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1
513557342,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
513557344,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
513557351,4,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,1,1,1,10,0,0,0,0,10,0,0,0,2,0,0,0,0,0,0,3,4,1,3,7
513557352,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3
513557361,4,2,0,1,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,15,4,0,1,3,11,0,0,0,0,0,0,0,0,0,7,0,4,0,4,4
513557362,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
513557363,2,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6,3,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,4,2
513557364,3,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1
513557371,3,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,0,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2
513557372,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3
513557373,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,1,3
513557374,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
513557381,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
513557383,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0
513557384,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
513557394,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
513557414,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
513557441,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
513557442,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5
513557444,5,3,0,1,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,47,12,0,3,9,35,0,0,34,1,0,0,0,0,0,0,0,0,0,43,4
513557451,2,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,71,0,0,0,0,71,0,0,0,0,0,0,0,0,71,0,0,0,0,27,44
513557464,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
513557471,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
513557474,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,8,0,0,0,0,8,0,0,0,0,0,0,0,7,0,0,0,0,1,3,5
513557482,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
513557484,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,2,2,1
513557491,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
513557493,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
513557533,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
513557541,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
513557544,4,1,0,1,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,19,2,0,2,0,17,0,0,0,6,0,0,0,11,0,0,0,0,0,10,9
513557561,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5
513557562,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
513557571,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,14,0,14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,13,3
513557572,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3
513557574,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2
513557582,3,1,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,7,4,0,4,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,5,2
513557584,5,3,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,25,9,0,5,4,16,0,0,0,0,0,0,0,0,0,0,0,0,16,18,7
513557591,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1
513557594,3,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,1,4,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,1,2,2
513557624,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0
513557633,3,1,0,1,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,6,4,0,4,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,4,2
513557634,4,3,0,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,43,18,0,10,8,25,0,0,0,0,0,0,0,25,0,0,0,0,0,23,20
513557642,4,3,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,37,33,0,0,33,4,0,0,0,4,0,0,0,0,0,0,0,0,0,27,10
513557643,7,3,0,1,2,4,0,0,0,1,0,0,0,1,1,0,1,0,0,129,7,0,2,5,122,0,0,0,1,0,0,0,5,30,0,86,0,0,41,88
513557644,15,3,0,2,1,12,0,0,0,3,0,1,0,2,3,0,0,0,3,52,13,0,10,3,39,0,0,0,8,0,4,0,2,5,0,0,0,20,34,18
513557652,2,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8,5,0,5,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,7,1
513557653,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
513557661,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
513557662,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7,5,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0
513557663,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
513557671,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,41,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,13
513557672,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
513557673,17,6,0,1,5,11,0,0,0,9,0,0,0,0,0,1,0,0,1,108,59,0,21,38,49,0,0,0,40,0,0,0,0,0,1,0,0,8,75,33
513557674,36,10,0,3,7,26,0,0,0,15,0,0,0,0,2,1,4,1,3,131,27,0,7,20,104,0,0,0,25,0,0,0,0,3,1,63,7,5,45,86
513557681,13,3,0,1,2,10,0,0,1,6,0,0,0,0,2,1,0,0,0,81,7,0,1,6,74,0,0,6,64,0,0,0,0,3,1,0,0,0,49,32
513557682,11,3,0,1,2,8,0,0,1,3,0,0,0,1,1,0,1,0,1,56,16,0,2,14,40,0,0,19,7,0,0,0,1,4,0,6,0,3,37,19
513557683,22,3,0,1,2,19,0,0,0,4,1,0,1,0,3,0,4,1,5,283,13,0,1,12,270,0,0,0,25,9,0,8,0,5,0,208,1,14,120,163
513557691,2,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6,3,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3
513557692,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
513557703,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
513557722,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2
513557732,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
513557734,4,0,0,0,0,4,0,0,1,0,0,0,0,1,0,0,0,0,2,20,0,0,0,0,20,0,0,15,0,0,0,0,3,0,0,0,0,2,17,3
513557741,16,6,0,4,2,10,0,0,0,4,0,1,2,1,2,0,0,0,0,73,24,0,18,6,49,0,0,0,15,0,1,6,23,4,0,0,0,0,45,28
513557742,33,7,0,2,5,26,0,0,0,13,0,1,0,4,2,0,2,1,3,162,42,0,5,37,120,0,0,0,64,0,1,0,16,3,0,14,11,11,78,84
513557743,26,11,0,5,6,15,0,0,0,4,1,0,0,1,3,1,2,0,3,126,39,0,16,23,87,0,0,0,27,14,0,0,1,9,1,29,0,6,67,59
513557744,38,7,0,5,2,31,0,0,0,16,0,0,0,5,2,1,1,0,6,96,16,0,12,4,80,0,0,0,49,0,0,0,11,4,5,4,0,7,52,44
513557751,2,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6,4,0,0,4,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,4
513557752,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1
513557761,4,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,1,2,6,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,3,2,3,3
513557762,10,5,0,2,3,5,0,0,0,5,0,0,0,0,0,0,0,0,0,48,20,0,7,13,28,0,0,0,28,0,0,0,0,0,0,0,0,0,26,22
513557764,3,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,1,10,0,0,0,0,10,0,0,3,3,0,0,0,0,0,0,0,0,4,6,4
513557771,36,17,0,4,13,19,0,0,0,12,0,0,0,0,4,1,1,0,1,169,86,0,21,65,83,0,0,0,62,0,0,0,0,8,1,10,0,2,94,75
513557772,9,0,0,0,0,8,0,0,1,2,0,0,1,0,1,0,0,1,2,73,0,0,0,0,69,0,0,11,11,0,0,30,0,2,0,0,8,7,57,16
513557773,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
513557774,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
513557784,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1
513557792,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1
513557834,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
513557841,29,7,0,2,5,22,0,0,0,7,0,1,2,2,4,1,3,1,1,138,62,0,5,57,76,0,0,0,29,0,1,3,3,7,2,13,15,3,85,53
513557842,11,4,0,2,2,7,0,0,0,3,0,0,0,0,0,0,1,0,3,73,44,0,27,17,29,0,0,0,15,0,0,0,0,0,0,6,0,8,44,29
513557843,12,3,0,3,0,9,0,0,0,8,0,0,0,1,0,0,0,0,0,74,4,0,4,0,70,0,0,0,64,0,0,0,6,0,0,0,0,0,35,39
513557844,5,4,0,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,20,19,0,1,18,1,0,0,0,1,0,0,0,0,0,0,0,0,0,13,7
513557852,2,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,52,0,0,0,0,52,0,0,8,0,0,0,0,0,44,0,0,0,0,33,19
513557854,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2
513557861,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
513557862,4,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,1,25,0,0,0,0,7,0,0,0,2,0,0,0,3,0,0,0,0,2,6,19
513557863,3,0,0,0,0,3,0,0,0,2,0,0,0,0,0,1,0,0,0,11,0,0,0,0,11,0,0,0,7,0,0,0,0,0,4,0,0,0,7,4
513557864,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1
513557871,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
513557872,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
513557873,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,3,2
513557883,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,87,0,0,0,0,87,0,0,0,0,0,0,0,8,0,0,79,0,0,22,65
513557884,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
513557903,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
513557913,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
513557922,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0
513557924,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,11,6,5
513557932,4,2,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,10,8,0,8,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,7,3
513557934,5,2,0,1,1,3,0,0,0,1,0,0,0,0,0,0,1,0,1,26,10,0,7,3,16,0,0,0,2,0,0,0,0,0,0,12,0,2,10,16
513557941,9,6,0,5,1,3,0,0,0,2,0,0,0,0,1,0,0,0,0,44,27,0,21,6,17,0,0,0,16,0,0,0,0,1,0,0,0,0,23,21
513557942,2,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8,5,0,0,5,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,5
513557943,5,1,0,0,1,4,0,0,0,2,0,1,0,0,1,0,0,0,0,40,4,0,0,4,36,0,0,0,8,0,1,0,0,27,0,0,0,0,23,17
513557944,7,3,0,1,2,4,0,0,0,2,0,0,0,0,1,0,0,0,1,39,33,0,4,29,6,0,0,0,4,0,0,0,0,1,0,0,0,1,20,19
513557953,6,5,0,1,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,83,79,0,14,65,4,0,0,0,0,0,0,4,0,0,0,0,0,0,55,24
513557954,4,3,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,34,32,0,4,28,2,0,0,0,0,0,0,0,0,2,0,0,0,0,24,10
513557961,2,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,6,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,2,5,1
513557962,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
513557963,3,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,8,5,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,2,1,6,2
513557964,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1
513557971,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0
513557973,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,16
513557994,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,24,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,24,15,9
513560601,4,0,0,0,0,4,0,0,0,1,0,0,0,1,0,0,2,0,0,16,0,0,0,0,16,0,0,0,6,0,0,0,0,0,0,10,0,0,6,10
513560603,10,1,0,0,1,9,0,0,0,3,0,0,1,4,0,1,0,0,0,105,17,0,0,17,88,0,0,0,16,0,0,1,66,0,5,0,0,0,59,46
513560702,7,0,0,0,0,7,0,0,0,4,0,0,1,1,0,0,0,0,1,319,0,0,0,0,319,0,0,0,16,0,0,1,230,0,0,0,0,72,166,153
513560713,2,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,47,0,0,0,0,47,4,0,0,0,0,0,0,0,43,0,0,0,0,27,20
